Formula,x_Hf,x_Zr,x_Ta,x_Nb,x_Ti,x_C,x_B,x_N,x_Si,Tm_K,OxRes,Toughness
B0.109C0.101Hf0.338Nb0.061Si0.019Ti0.020Zr0.352,0.33752946661977423,0.35153130594257903,0.0,0.06138886945912303,0.020469436102472698,0.10136841093981826,0.10896396293297829,0.0,0.01874854800325447,2504.9464738577203,0.25663745958808937,1.009939416932993
Hf0.016N0.188Nb0.323Si0.038Ta0.077Ti0.358,0.01624757236004035,0.0,0.07748687120040376,0.32250597318843033,0.35757258791011604,0.0,0.0,0.18772057065817785,0.03846642468283164,1955.9353843659248,0.18830078378828433,1.098875746832962
B0.011C0.046Hf0.048Nb0.053Si0.391Ti0.413Zr0.038,0.04841019606183816,0.03776125918957527,0.0,0.05255858368204844,0.41285609106767646,0.04601160114028031,0.01134435748724723,0.0,0.3910579113713341,2011.6085766605077,0.6686720964716122,0.9092835567136428
Hf0.271N0.250Ti0.250Zr0.228,0.2711876424801839,0.22847389680679453,0.0,0.0,0.25002736819663207,0.0,0.0,0.25031109251638956,0.0,1710.3984457584545,0.18817182374409888,0.9807352855593438
B0.253Hf0.041N0.440Nb0.121Ta0.103Ti0.042,0.04105582999688179,0.0,0.10261314877141524,0.12148946598946014,0.04244514452719658,0.0,0.2525902968051553,0.439806113909891,0.0,1484.1649043948173,0.5118222511349104,1.0761688413535193
B0.014C0.171Hf0.129N0.313Si0.025Ta0.061Ti0.097Zr0.189,0.12949239580235353,0.18900714181809053,0.061089707027774984,0.0,0.0972975484211678,0.17147523912212478,0.013697196645107913,0.3130768885855361,0.02486388257784447,1938.9449277424128,0.19091671402908897,1.303504203270191
B0.404C0.011Hf0.278Nb0.057Si0.098Ta0.120Ti0.014Zr0.018,0.27765778858430334,0.017969730097622087,0.11992594151074365,0.05742334008258425,0.014463516501575823,0.010963307884431091,0.40405295608165503,0.0,0.09754341925708478,2473.8016351080146,0.8103439219811679,0.9749952408998559
B0.098C0.107Hf0.539Si0.026Ta0.018Ti0.025Zr0.187,0.5390405643121498,0.18719707713399522,0.017874047361445287,0.0,0.025162975400145716,0.10700312890106199,0.09803313482480479,0.0,0.025689072066397343,2587.392788129682,0.25332071443825543,0.8965000226043685
C0.272Hf0.204N0.027Nb0.016Si0.217Ta0.201Zr0.063,0.2036922434247649,0.06342434168007118,0.2006885864944392,0.01643500732389413,0.0,0.27163217488442964,0.0,0.027207909061132615,0.21691973713126836,2851.903464723299,0.47177467588347277,1.1830620157718184
B0.011C0.038Hf0.164Si0.626Ti0.062Zr0.098,0.16437781619871208,0.09846617765846281,0.0,0.0,0.06238746197524378,0.037693333807362187,0.010774053536212122,0.0,0.626301156824007,1973.4975739265399,1.0,0.773629206823505
B0.016C0.161Hf0.049N0.055Nb0.173Si0.015Ta0.212Ti0.263Zr0.057,0.04861579047960111,0.05721510576803689,0.21198435895041895,0.17290095193393593,0.262908059340754,0.16068284547972278,0.016457756432867968,0.05466035619179657,0.014574775422865772,2647.636482133001,0.1695066911675807,1.3830181600991354
B0.160C0.037Hf0.050N0.078Nb0.087Si0.314Zr0.274,0.04979523458286758,0.2738308452317308,0.0,0.08745579321548076,0.0,0.03679027032256495,0.16032621785980578,0.0776346219432259,0.31416701684432424,2017.5821523772493,0.8501331131580465,1.1308809172885477
B0.163C0.170N0.014Si0.203Ta0.196Ti0.206Zr0.048,0.0,0.04771753254916123,0.19587725076570195,0.0,0.20586461336719108,0.17017150572427725,0.16319181111998524,0.014095545353351615,0.20308174112033162,2553.620041077333,0.6789326361998624,1.1944121009946556
C0.354Hf0.258Si0.035Ta0.011Ti0.070Zr0.272,0.2584867423103459,0.27227938373844307,0.01104991230641005,0.0,0.0698221978316897,0.3537315390694987,0.0,0.0,0.034630224743612534,2886.460028096956,0.12506828636119482,0.9517070068489915
B0.029C0.097Hf0.246Si0.376Ta0.023Ti0.229,0.24595134764234902,0.0,0.023472142590846796,0.0,0.22907746452894123,0.0967866983748024,0.028737541372378928,0.0,0.37597480549068174,2231.0947815856,0.6734055276020451,0.9763465485027778
B0.059C0.106Hf0.244Nb0.120Ta0.288Ti0.061Zr0.123,0.2441286134491326,0.12288487004074043,0.2877138900695401,0.11981209542060724,0.06066291687983771,0.10628704942215728,0.058510564717984694,0.0,0.0,2859.1511000232576,0.15409573811602392,1.2966293981892811
B0.015C0.040Hf0.029N0.056Si0.443Ta0.019Ti0.017Zr0.380,0.029146511403715474,0.3803533858748245,0.019117618841046142,0.0,0.017018279114716352,0.04025787926274254,0.015179699539747916,0.05622639021516873,0.44270023574803835,1935.691826089187,0.8198949981263397,0.9007921401091948
B0.020Hf0.453N0.026Nb0.028Si0.313Ta0.020Ti0.031Zr0.110,0.45261206535682424,0.109575629688024,0.019867088628724973,0.02833727189446951,0.030896301199298884,0.0,0.019867974507374455,0.02563008345282158,0.3132135852724624,2149.6833253580958,0.612736745564805,0.961270414058649
B0.288C0.197Nb0.109Ta0.302Ti0.070Zr0.035,0.0,0.035129239301419014,0.30222180548716954,0.10862791554063704,0.06953107190738972,0.1967214490497049,0.28776851871367976,0.0,0.0,2984.293850129527,0.49730301199730886,1.0885519929116518
B0.062C0.351Hf0.133N0.179Nb0.209Si0.044Ti0.023,0.13323700446605027,0.0,0.0,0.20860544249711516,0.022614793697617878,0.35074670265469854,0.06170843066777338,0.17870968735655782,0.044377938660187015,2563.322142950213,0.2862693563074272,1.2014543722425493
B0.024C0.048Hf0.064N0.690Si0.015Ta0.047Zr0.111,0.06434012829157085,0.11095160207204359,0.047071012448447,0.0,0.0,0.04820303079147581,0.024294971026539842,0.6900531860197269,0.015086069350196008,930.2553044548217,0.20135053621263352,0.8797873855035986
B0.524C0.045Hf0.097N0.015Nb0.031Si0.190Ta0.080Ti0.018,0.09708638073565212,0.0,0.08020000454801338,0.030589435125499675,0.018150107563103635,0.04538953610301949,0.5236339996171946,0.015122833274010273,0.1898277030335069,2358.25262679239,1.0,0.880257386363502
B0.165N0.137Si0.176Ta0.030Ti0.235Zr0.257,0.0,0.25713014759596403,0.0298761607560473,0.0,0.23546758366554135,0.0,0.16528767985420934,0.13663514173226496,0.17560328639597314,1822.1256228196407,0.6383919981342111,1.1134086977220934
Hf0.528N0.111Nb0.017Si0.083Ta0.061Ti0.140Zr0.060,0.5284180362292032,0.059730514337079425,0.060589068862624745,0.017475411348421687,0.14003494412227088,0.0,0.0,0.11083794910381542,0.08291407599658462,2123.57023129007,0.24832883595259334,1.027341270997979
B0.167C0.052Hf0.306N0.048Si0.147Ta0.120Zr0.161,0.30561315142586354,0.16080499198613235,0.11989700024911759,0.0,0.0,0.05162451566235455,0.1673623225661444,0.04811345141344639,0.1465845666969411,2367.616415167637,0.613199309542158,1.1936005816398607
B0.063C0.051Hf0.075N0.015Nb0.500Si0.119Ta0.107Zr0.070,0.07469878417044033,0.07008373889713058,0.10717067526737993,0.5000105437794398,0.0,0.051145359117398995,0.06293979613861833,0.01539449105396538,0.11855661157562666,2617.2633188657487,0.40359499518894437,1.2228780211785946
C0.192Hf0.029N0.264Nb0.016Si0.014Ta0.330Ti0.124Zr0.031,0.02924054168772585,0.030984337445046795,0.33032797105222744,0.01620263199103519,0.12371882207896359,0.19155648236494902,0.0,0.26430396195232914,0.013665251427723015,2353.573368448559,0.1555468082176479,1.2519068911140905
B0.130Hf0.095Nb0.025Si0.155Ta0.011Ti0.573Zr0.012,0.0945125818200284,0.011528459517125817,0.011312921423771067,0.02466070867450006,0.5731315509459163,0.0,0.12998557628028898,0.0,0.15486820133836943,2045.4646669587682,0.42982941043764955,0.839472770627106
B0.131C0.272Hf0.036N0.024Nb0.095Si0.073Ta0.042Ti0.091Zr0.235,0.035804025734959284,0.2354640101917983,0.041824691655261065,0.09516269472725516,0.09128584430713531,0.27231718742441446,0.13124602618560932,0.02392782178291858,0.07296769799064864,2663.57780788352,0.42927847964836696,1.3001952078056995
B0.016C0.175N0.498Nb0.049Si0.079Ti0.062Zr0.120,0.0,0.12027866362139253,0.0,0.049338815284540455,0.06217474791066182,0.17524809782064354,0.015519182557998883,0.49828812840313286,0.07915236440162998,1432.5955874709682,0.2670761987856065,1.1282106239247254
B0.019C0.027N0.128Nb0.095Si0.361Ta0.263Zr0.107,0.0,0.10711472159708288,0.26322029417212484,0.09484366951593895,0.0,0.02692683076171933,0.018832893362380313,0.12788116635906918,0.36118042423168445,2137.060440907743,0.6970188525907788,1.2038758826637803
B0.263C0.227Hf0.046N0.130Nb0.014Si0.040Ta0.069Ti0.188Zr0.023,0.04634646305794312,0.023210745409807595,0.06868733344549706,0.014255353662657374,0.18760342315371084,0.22692703709487042,0.2628436606652385,0.12972999927693277,0.040395984233342355,2382.507468848105,0.5778173607318514,1.2313902457199026
B0.015C0.141Hf0.127N0.017Nb0.085Si0.015Ta0.109Ti0.109Zr0.381,0.12709716634235044,0.3812204426612097,0.10938797587325684,0.084579574333497,0.10937248670669271,0.14050954577527297,0.015477801557071005,0.016880460789793925,0.015474545960855532,2568.0699365748155,0.16938641466086987,1.256166609200542
B0.037C0.153Hf0.469N0.127Nb0.087Si0.079Zr0.048,0.46923863677216787,0.047715638195006474,0.0,0.08665490157079134,0.0,0.152903109179513,0.03682244737089074,0.12741941654192832,0.07924585036970223,2391.9498074174294,0.31249570771274093,1.1030071908772425
B0.092Hf0.155N0.058Nb0.068Ta0.015Ti0.317Zr0.294,0.15528156686408234,0.29424727165311887,0.014989140105206765,0.06809338514062552,0.31690560688578745,0.0,0.092159399618313,0.05832362973286613,0.0,2099.9651111255016,0.2652581132854749,1.10999284252313
B0.022C0.233Hf0.051N0.017Si0.016Ta0.315Ti0.326Zr0.019,0.050599101201525866,0.019303609798294888,0.31518380849953065,0.0,0.326439886752048,0.23340488799890524,0.02239060209186292,0.016941323287365754,0.01573678037046666,2887.0947004173668,0.19026616888815476,1.0886594215856982
Hf0.039N0.061Nb0.223Si0.251Ta0.304Ti0.066Zr0.057,0.039058669371154826,0.057122965105906164,0.3038770843038637,0.22278742974523413,0.06576917990530684,0.0,0.0,0.06053508777605353,0.2508495837924808,2389.7827227561593,0.5002320976464375,1.286192957832589
B0.093C0.015Hf0.445N0.294Nb0.018Si0.089Ta0.029Zr0.017,0.4451524548831716,0.016977644123128938,0.029294348065775962,0.01769619371205452,0.0,0.014898882751634512,0.09261626652730606,0.29414808638120554,0.08921612355572281,1753.5888446057838,0.40409896874212026,1.0358408639103185
B0.068C0.029N0.040Nb0.136Ta0.672Ti0.025Zr0.030,0.0,0.03006881439898578,0.6724846490136189,0.1358158381776052,0.025150547436483376,0.028549817174153988,0.06755750434894567,0.04037282945020702,0.0,2987.8480930830447,0.2371736269847651,0.9156877241089869
B0.037C0.124Hf0.262Nb0.020Si0.122Ta0.274Ti0.063Zr0.098,0.26242316297908513,0.09788765712291393,0.27408382685096105,0.01967478156847899,0.06306162941405818,0.12362684375848192,0.03730447683302295,0.0,0.12193762147299798,2766.5935948127344,0.29681250643208956,1.2929580338242517
C0.186Hf0.013N0.203Nb0.361Si0.092Ta0.015Zr0.129,0.013442307878664498,0.12892821610653335,0.014617182146123436,0.3608405873534531,0.0,0.18644697800198243,0.0,0.20339997302558796,0.09232475548765523,2255.46288484774,0.28488220341805315,1.2276388263187026
B0.098C0.012Hf0.467N0.024Nb0.340Si0.026Ta0.012Zr0.021,0.46653797686103393,0.021493368212996043,0.011533746083252245,0.33965259830601713,0.0,0.01237745188460304,0.09779533194805246,0.024354738937821464,0.026254787766223676,2515.1946520845286,0.31742556318899107,0.9441224451138078
C0.044Hf0.354N0.098Si0.029Ta0.102Ti0.023Zr0.350,0.3539474678297587,0.34972037558423646,0.10226832264807678,0.0,0.0226191643384483,0.044446236047416716,0.0,0.0982100358570836,0.028788397694979335,2278.328492608256,0.19132080687810318,1.0657696579636267
C0.190Nb0.012Ta0.450Ti0.102Zr0.246,0.0,0.24557195641641885,0.4503015373622922,0.012163642148091345,0.10168714682755833,0.19027571724563935,0.0,0.0,0.0,3039.4313193042835,0.07296658636858158,0.9712461202521441
B0.015C0.162Hf0.365Nb0.329Ti0.044Zr0.086,0.36468275992877996,0.08618024552725982,0.0,0.32864061419939455,0.04369685371357249,0.162061611509497,0.01473791512149617,0.0,0.0,2787.325605002143,0.09846509398826167,1.0343959048135942
C0.022Nb0.825Si0.059Ta0.052Ti0.042,0.0,0.0,0.05198633896701618,0.8253151225455271,0.041834301503167685,0.021900517521009213,0.0,0.0,0.05896371946327979,2706.074169591363,0.1452619048756344,0.5654023867685234
C0.085Hf0.017N0.041Nb0.267Si0.094Ta0.073Ti0.015Zr0.408,0.01650832906894239,0.407501826762975,0.07305276102975565,0.2674025140606739,0.015031443507843485,0.08489493081416262,0.0,0.04149392928813972,0.09411426546750738,2418.4684115398086,0.27622032927732443,1.171698234992782
B0.268Hf0.045Nb0.250Si0.241Ta0.164Ti0.031,0.04541582911757526,0.0,0.16406039336303568,0.25045224014972006,0.03129262063679305,0.0,0.26804346214558517,0.0,0.24073545458729081,2438.8082034695153,0.7630527527010637,1.097328020217948
B0.024C0.215Hf0.267N0.028Si0.333Ta0.086Ti0.010Zr0.037,0.26650491230718726,0.03695025254237889,0.08642267862445752,0.0,0.010107234491899292,0.21534674994571978,0.023901334858517937,0.027945692516776234,0.3328211447130631,2556.8615048672664,0.668158814552032,1.103312872395029
B0.081C0.015Hf0.340N0.054Nb0.287Si0.053Ta0.139Zr0.031,0.3402352729314196,0.030782231676840775,0.1389001410831036,0.2868400393903919,0.0,0.0151376674487711,0.0809765667766364,0.05386314085382113,0.05326493983901547,2513.189704669656,0.3327126435410547,1.2366676251440323
B0.066C0.131N0.267Nb0.458Si0.021Zr0.057,0.0,0.0572454036358309,0.0,0.4575543771775815,0.0,0.1305361485624551,0.06626496398947516,0.2673452749429467,0.021053831691710562,2101.6052544974323,0.260140920760646,1.087861684384925
B0.237C0.079Hf0.016N0.060Nb0.171Si0.221Ta0.135Ti0.011Zr0.070,0.016042749527901346,0.06996938436004534,0.1349397689927729,0.17116171306516215,0.01113685791650682,0.07940322151991745,0.23711217182209568,0.0595793724465069,0.22065476034909132,2376.3087485698525,0.8096082916407606,1.3202947259835769
B0.261C0.045Hf0.090Si0.090Ta0.110Ti0.371Zr0.032,0.08979715669263974,0.03233500098532253,0.1099381132081164,0.0,0.37135756676167664,0.04473940114602321,0.26141094169285095,0.0,0.0904218195133705,2321.6173140697333,0.5954865459107843,1.0551460225617988
C0.138Hf0.088N0.369Nb0.094Si0.025Ta0.180Zr0.105,0.08825576859431704,0.10524260187886612,0.17994596017468067,0.09418913740009739,0.0,0.13821085941304043,0.0,0.36898615144925856,0.025169521089739733,1954.7454865653885,0.1841493518211799,1.3282482069514683
C0.234Hf0.061N0.363Nb0.015Si0.290Zr0.038,0.06082650960072593,0.038077666306516024,0.0,0.014531954162812909,0.0,0.2337109571838402,0.0,0.363001729338199,0.28985118340790594,1704.87868831707,0.5919373388761258,1.03803344157518
B0.144C0.385Hf0.014N0.075Si0.070Ta0.092Ti0.173Zr0.048,0.013627834041054228,0.04778410296130874,0.09164614347368735,0.0,0.1731009663860461,0.3853695259801149,0.14368279752126,0.07505370578450439,0.06973492385202434,2746.0389832160226,0.45320167725458693,1.1752373230895847
C0.055N0.133Nb0.191Si0.421Ti0.200,0.0,0.0,0.0,0.19111269340002784,0.19971206198712096,0.05470159300900727,0.0,0.13342951464938033,0.4210441369544636,1842.9007409106957,0.763863945412092,1.0306104684886634
B0.056C0.188N0.534Si0.111Ta0.112,0.0,0.0,0.11171138219999519,0.0,0.0,0.187854345962873,0.05617262030307897,0.5337173833759693,0.11054426815808355,1464.1184378244263,0.36425432325804563,0.9937824657771347
B0.142C0.206Hf0.013N0.031Nb0.551Si0.018Ta0.039,0.012855669599765663,0.0,0.03923377043521939,0.5508173297013425,0.0,0.20570303728114678,0.14241625573434702,0.03060966782402202,0.01836426942415662,2839.6980480090115,0.37020603143868214,0.9661670604575637
B0.056C0.153Hf0.034N0.020Nb0.084Si0.174Ta0.069Ti0.190Zr0.219,0.03420341515368518,0.2191650523752273,0.06918118305965436,0.08423662917059745,0.19016816511014273,0.15273136572334198,0.056327484101150425,0.019556154412706996,0.17443055089349366,2409.1345436401475,0.46909494587594625,1.3636649180904077
B0.022C0.213Hf0.011N0.069Si0.057Ta0.355Ti0.179Zr0.094,0.011493573153797133,0.09385193774481122,0.35525053169504994,0.0,0.1791533700027117,0.21295839767748642,0.022189837195018196,0.068584841633197,0.05651751089792831,2786.4728360214835,0.25113611733408014,1.253846380735459
C0.061Hf0.457N0.276Nb0.059Si0.059Ta0.015Ti0.011Zr0.061,0.45676045808994487,0.061432511367903064,0.014983810772102727,0.05915934696327693,0.011196888302608949,0.06128613386378288,0.0,0.2759760647394604,0.059204785900920154,1899.6023823360276,0.22385610992744362,1.0901402020921889
B0.185C0.032Hf0.011N0.072Nb0.367Si0.055Ta0.032Ti0.170Zr0.076,0.011339167239508018,0.07561444994102882,0.031984079636231594,0.3670217518647314,0.17042216582258465,0.03166091948226122,0.18502755329253354,0.07212386806201229,0.054806044659108426,2293.347231344735,0.482708290311443,1.2828859732133715
B0.038Hf0.069Nb0.345Si0.017Ta0.070Ti0.063Zr0.399,0.06850193204058136,0.3985692913759833,0.0697960982814715,0.3452181262832377,0.0627461535150054,0.0,0.03812841164865626,0.0,0.017039986855064474,2438.9006851265467,0.0853013417652431,1.0730129643099922
C0.342Hf0.099Nb0.227Si0.035Ta0.100Zr0.196,0.09929215741682115,0.19586276018384688,0.10040278821817618,0.22739104507641356,0.0,0.3417641917373691,0.0,0.0,0.03528705736737323,3045.3966912739797,0.1249254180147622,1.1549170831823279
B0.067C0.282N0.016Nb0.064Si0.349Ta0.158Ti0.035Zr0.029,0.0,0.028612667869710364,0.1578926969659544,0.06448561467192047,0.035269291084055895,0.28151299748294484,0.06726005649879548,0.015567746201218723,0.34939892922539983,2691.316402829651,0.7456669777655288,1.1528256002029105
B0.077C0.234Hf0.010N0.156Nb0.039Si0.016Ta0.026Ti0.278Zr0.164,0.01041683556285091,0.16427620809362564,0.025852085774435797,0.03878599093929157,0.27820932298331574,0.23350122061811446,0.07673419591287003,0.15627081552180938,0.015953324593686417,2244.6222211297404,0.26198917414381473,1.2525574110036233
B0.014C0.212Hf0.123N0.289Ti0.133Zr0.229,0.12349409299193484,0.228736524806814,0.0,0.0,0.13269407379737616,0.21204323490245097,0.014297805702973414,0.2887342677984506,0.0,1987.4258109979148,0.18116621537330155,1.148406405979604
B0.161C0.092N0.012Nb0.341Ta0.051Ti0.120Zr0.224,0.0,0.22354991544898828,0.05145387163740317,0.3412252575739284,0.11962858587750715,0.09163744367049334,0.16073143955614969,0.011773486235529982,0.0,2550.4466228230417,0.3769345297955712,1.183714824488931
B0.171C0.160N0.291Nb0.011Si0.051Ta0.154Zr0.162,0.0,0.1623839616356427,0.15428889229017279,0.010781796981067179,0.0,0.15960705598531252,0.17074530028259177,0.2907113636957675,0.0514816291294455,2058.5140767681532,0.46033927031773747,1.2419043595432167
B0.117C0.023Hf0.023N0.039Ta0.267Ti0.460Zr0.071,0.023264433316189784,0.07090720077976641,0.26690556143852423,0.0,0.459821837971184,0.023472050882433326,0.11659263418465508,0.03903628142724705,0.0,2354.4529770861623,0.3240567088793085,1.0125417129630765
B0.038C0.194Hf0.251Nb0.054Si0.041Ta0.023Ti0.095Zr0.303,0.2513575357931643,0.30318315425124603,0.023131690058257586,0.05415672745914894,0.0953668553875529,0.19388517262539273,0.03772225286475644,0.0,0.04119661156048106,2627.5723366070265,0.17632765561091443,1.1789929823902772
B0.305N0.027Nb0.168Si0.065Ta0.115Ti0.093Zr0.228,0.0,0.2275195566219814,0.11460791307980249,0.16821474624356825,0.09285295700809798,0.0,0.3054372606753112,0.026598760955857927,0.06476880541538067,2337.0612137118715,0.6694492401652246,1.1622484071869246
B0.200C0.138Hf0.073Nb0.165Si0.038Ta0.243Zr0.145,0.0726430782044518,0.14451313699019383,0.24297561058236697,0.16469233271274641,0.0,0.1378847793153932,0.19954992210412978,0.0,0.03774114009071804,2839.5722393952833,0.42226648433131864,1.2830043305730618
B0.170C0.032Hf0.430Nb0.022Si0.014Ti0.320Zr0.011,0.4299976094080477,0.011010990803139003,0.0,0.02240243079589208,0.32011976496073524,0.032382616386472544,0.16976320670611955,0.0,0.014323380939593823,2341.8401628324405,0.3411985746523102,0.857359423197182
B0.237C0.015Hf0.026N0.061Nb0.011Si0.015Ta0.363Ti0.197Zr0.076,0.025604360807300393,0.0757336850440735,0.36314723080380407,0.011133874338581172,0.1968203351848439,0.014592893124492518,0.23719047418558642,0.06104596783278033,0.014731178678537706,2483.5323270431577,0.5008403726801662,1.163533098376841
B0.029C0.022N0.073Nb0.035Si0.046Ta0.102Ti0.077Zr0.616,0.0,0.615578824118984,0.10188048539671438,0.03517376230839972,0.07736649317600036,0.022181814038731335,0.028741921580908738,0.0729388726969627,0.04613782668329859,2161.265042383393,0.23299812157554686,0.9522718995663626
B0.123C0.181Hf0.468N0.174Ti0.054,0.4683161299055666,0.0,0.0,0.0,0.05392623857381846,0.18058051034353734,0.12349269563883496,0.17368442553824262,0.0,2339.7433970729085,0.34093386155201044,0.9343462636164444
B0.018N0.090Nb0.101Si0.201Ta0.366Zr0.223,0.0,0.22334325008426795,0.36585120161565504,0.10137705670800437,0.0,0.0,0.01828012914594482,0.09001666523548134,0.20113169721064647,2360.9655054259642,0.4538595667253076,1.1704378664321238
B0.037Hf0.052N0.038Nb0.017Si0.188Ta0.056Ti0.612,0.05215976338850329,0.0,0.0555762076291807,0.01742625694169549,0.6120049836313117,0.0,0.03732666548065415,0.037797039338816854,0.1877090835898378,1956.6379032288341,0.45339332224851336,0.846121769086397
B0.121Hf0.042Nb0.135Ta0.272Ti0.126Zr0.304,0.042176757352792714,0.304162259932672,0.2720919369817347,0.1347655832675862,0.1262486455010646,0.0,0.12055481696414985,0.0,0.0,2546.9719556849486,0.17827736670814484,1.1688185102051496
B0.057C0.023Hf0.046N0.234Nb0.435Si0.139Ta0.039Zr0.028,0.04580967659222432,0.027535529648728598,0.03902017638936794,0.43470805166248727,0.0,0.023226348025511472,0.056575196265587414,0.23404296562319465,0.13908205579289842,1977.738387714092,0.42483626170530564,1.234901742161268
B0.213C0.210Hf0.024Nb0.380Ta0.114Ti0.030Zr0.030,0.023767677311107564,0.029986252107501037,0.11352689762386481,0.380247567338904,0.029711724774665986,0.2097001964187598,0.2130596844251968,0.0,0.0,2927.801575340161,0.3859194176768421,1.1202527916951075
B0.269C0.104Hf0.025N0.162Nb0.042Si0.146Ta0.127Zr0.125,0.024910533819700813,0.12476505679564681,0.12717300955567015,0.04171584883895195,0.0,0.10423358025259066,0.26915695284844515,0.16213758253587696,0.1459074353531175,2178.5764340754217,0.7539469659199208,1.2938421589070017
B0.089C0.040Hf0.681Nb0.102Si0.074Ta0.015,0.6805031299866506,0.0,0.014824184665990895,0.10200910234109245,0.0,0.03972786008052201,0.08897851949037199,0.0,0.07395720343537203,2542.451382628623,0.3084157790571833,0.7339117031751097
B0.064C0.131N0.546Nb0.020Si0.020Ta0.119Zr0.100,0.0,0.09990702332759643,0.11864047124904162,0.020102537618660724,0.0,0.13144854286867425,0.06384771900181152,0.5457805937527848,0.020273112181430727,1439.1479173151358,0.25318012297454495,1.0885470845757044
C0.482Nb0.105Si0.352Ta0.013Ti0.049,0.0,0.0,0.012795503431639889,0.10493705538390087,0.04890153803141307,0.4818658497098708,0.0,0.0,0.3515000534431755,2866.2948720344657,0.5840664058454779,0.7955716642052095
B0.015Hf0.022N0.416Nb0.144Si0.051Ti0.109Zr0.244,0.021833283475557786,0.2435943076183981,0.0,0.14406104338454342,0.10875923540492818,0.0,0.014640724544114747,0.41649698687367803,0.05061441869877976,1403.2197011182488,0.2211307237454687,1.1558604026548278
C0.327N0.050Nb0.091Si0.388Ta0.103Zr0.041,0.0,0.041409417998703735,0.10284103329057742,0.09078330909806051,0.0,0.32710336406786483,0.0,0.05017762521545505,0.3876852503293383,2616.255357863456,0.7265820645125908,1.0373402066024542
B0.270C0.109Hf0.015N0.128Si0.018Ti0.054Zr0.406,0.014787936060299515,0.4062462763058193,0.0,0.0,0.05363044340059169,0.1094274730181566,0.2699638507673458,0.12841024423656466,0.017533776211222433,2135.411612133722,0.5718809757944275,0.9744155024280057
B0.042C0.032N0.049Nb0.434Si0.160Ta0.032Ti0.103Zr0.148,0.0,0.14799619011879694,0.03162029557484733,0.4343928318182472,0.10268358525331293,0.03247794870750937,0.04180459273864291,0.04921371739142011,0.15981083839722315,2314.630994334919,0.4231016458830349,1.247476213780044
B0.339C0.122Hf0.041N0.011Nb0.012Ta0.290Ti0.185,0.040995172041706544,0.0,0.28962123568664844,0.01169456640609687,0.1848848090621145,0.12205237769246942,0.33947573435242157,0.011276104758542627,0.0,2747.329149508967,0.6468633180340431,1.0118200391786463
Hf0.486N0.082Nb0.012Si0.035Ta0.178Ti0.088Zr0.119,0.4860656278038654,0.11901152433612275,0.17802818400974224,0.01218351582148402,0.08811480758074246,0.0,0.0,0.08208633536638982,0.03451000508165334,2332.962702804456,0.17572272958019639,1.0683248358670518
B0.250C0.447Hf0.071N0.031Nb0.058Si0.044Ta0.049Ti0.051,0.07055587802056004,0.0,0.048819653443495474,0.05821068729328267,0.05050081877809018,0.44737166177023785,0.2502219509226866,0.030608214439901946,0.04371113533174516,3014.6101497923914,0.5632591355872515,1.0371945335418316
B0.146C0.053Hf0.151N0.025Si0.251Ti0.316Zr0.059,0.15066000677874175,0.058734704900578714,0.0,0.0,0.31569107827804205,0.05320690258961606,0.14644298541017148,0.02453610291338959,0.2507282191294604,2094.9918652566457,0.736391342136023,1.0929041304211298
B0.087Hf0.189Nb0.084Si0.018Zr0.622,0.18865144380412535,0.6224572023164864,0.0,0.08392515650819546,0.0,0.0,0.08692485449699663,0.0,0.018041342874196214,2262.7658537423727,0.17620551694647577,0.73442218963573
B0.096C0.017Hf0.110N0.279Nb0.175Si0.139Ta0.023Ti0.039Zr0.121,0.11038411366974156,0.1214222998807399,0.023380525229736573,0.1749066490386915,0.03924473511487286,0.017240269827033687,0.09600160822121846,0.27886744304875843,0.13855235596920704,1741.314161456498,0.4747888396696184,1.419535974655308
B0.301C0.151Hf0.114Si0.065Ti0.306Zr0.063,0.1140772717209985,0.06335492163809266,0.0,0.0,0.30570484906156137,0.1510425348980705,0.3008600964367615,0.0,0.06496032624451561,2421.5984922629445,0.6250132354196587,0.9921165974639372
B0.667C0.014Hf0.130N0.049Si0.032Ti0.076Zr0.032,0.13031079808597978,0.03178890559435489,0.0,0.0,0.07620490900164802,0.013848391375442082,0.6670591750704516,0.04890806690376355,0.031879753968360146,2222.0628377364674,1.0,0.6527784100425233
B0.083C0.099Hf0.017N0.306Nb0.031Si0.029Ta0.273Ti0.067Zr0.093,0.017444384538731216,0.09323463992724211,0.27322037773513513,0.031361143550939614,0.06720913029939692,0.09899079621328871,0.08348016857259333,0.3062264451384455,0.028832914024227493,2050.1761208953526,0.29142751727921135,1.3863086026508609
B0.010C0.031Hf0.060N0.138Nb0.106Ta0.053Zr0.602,0.05995154413088567,0.601757476376008,0.05346303641681684,0.10559782544400242,0.0,0.03092330486371544,0.010148349702332596,0.1381584630662392,0.0,2110.929928653271,0.16254351733289832,0.9259171199330243
C0.277Nb0.268Ta0.041Ti0.139Zr0.274,0.0,0.2743507996719469,0.04107973610152938,0.26759896273918343,0.13948490513794728,0.2774855963493929,0.0,0.0,0.0,2796.6947482881815,0.07296658636858158,1.0550689283053822
B0.457C0.130Hf0.130Nb0.111Ta0.172,0.13025578662207918,0.0,0.1719034539664916,0.11076406890264538,0.0,0.1299868201457333,0.4570898703630506,0.0,0.0,2800.8841666316307,0.7645273990189845,0.9149285569972596
