Formula,x_Hf,x_Zr,x_Ta,x_Nb,x_Ti,x_C,x_B,x_N,x_Si,Tm_K,OxRes,Toughness,Roost_MatBERT_CosineSim,LitTheory_Gap_Flag,F_R_16,F_R_14,F_R_35,F_R_17,F_R_11,F_R_33,F_R_12,F_R_13,F_R_22,F_R_31,F_R_32,F_R_20,F_R_28,F_R_19,F_R_64,F_R_29,F_R_09,F_R_25,F_R_36,F_R_30,F_R_62,F_R_26,F_R_66,F_R_58,F_R_68
C0.013Hf0.133N0.308Ta0.060Ti0.089Zr0.396,0.13347686778884824,0.396035712971051,0.060151654976567,0.0,0.08930755544018291,0.012775210731454595,0.0,0.3082529980918962,0.0,1708.5882476077054,0.1679966832298904,1.0476239366631575,0.01194147400365142,0,0.09501991083264257,0.00016320600923307266,0.000768450068171393,0.0,0.0036182215964199577,0.0,0.0,0.007975839458701344,0.0017051951137770402,0.12207919587478815,0.0,0.0,0.03536898139245451,0.008028854498587649,0.040304437480311525,0.0050594396903870425,0.01781607423472167,0.0,0.0,0.0,0.21311302525583456,0.02382220356503338,0.046353722001383255,0.0467716393757132,-0.02821625099732384
C0.034Hf0.028Nb0.060Si0.213Ta0.067Zr0.597,0.02789601785002141,0.5967749856839552,0.06718828143574637,0.060342750609819217,0.0,0.03434771840876413,0.0,0.0,0.21345024601169366,2221.0820122733335,0.3921702009812428,0.8283943912229159,0.49260642132627486,0,0.0,0.0011797657598877544,0.002307764171123811,0.04556100752245254,0.004514265162289061,0.004054325710579589,0.0036412475511588376,0.0,0.0009581645658383932,0.0,0.12738176750786517,0.001683322448130907,0.0,0.001874285498243843,0.06962278263516498,0.02049785916166674,0.0007781878118887131,0.005954411872833667,0.0,0.0,0.06896288331677794,0.04009628569194709,0.0241392138474468,0.11921806225429288,0.05850739103013144
B0.287C0.018Hf0.118N0.010Nb0.111Si0.142Ta0.139Ti0.069Zr0.106,0.1175355109069031,0.10612097995778165,0.13881080575950647,0.11132201141024767,0.06872995308992037,0.01786012460220559,0.28728888315284423,0.010452125820183268,0.14187960530040766,2404.5609601061146,0.7667106260638579,1.289440352148124,0.28839864509231394,0,0.00010924693416094176,0.0003189840508063094,0.002479178286997343,0.020129822400199466,0.019268439795603432,0.015452698102625452,0.012392590224423312,0.004723806451742655,0.0020991988699811835,0.0011091898346798808,0.015056402750502533,0.013084289486287556,0.007293689974354713,0.01631519897434248,0.007796375283290594,0.0018953339249541423,0.013814596324146739,0.01667589189625317,0.03987880135619501,0.030487377811156458,-0.01582256405027507,0.014730738735928107,-0.07912350694496426,0.10123568513264725,-0.07988831303628474
C0.867Nb0.041Ta0.058Zr0.034,0.0,0.03443247165702592,0.05775094838097083,0.04073085245550323,0.0,0.8670857275064999,0.0,0.0,0.0,3735.219021151522,0.0898736421939601,0.36524964376783997,0.1201008283727869,0,0.0,0.7518376588454763,0.05007502309110441,0.0,0.003335172038901557,0.0023522453576707058,0.0016590023417519734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23235645977560698,0.02985590473657926,0.0,0.0,0.0,0.0,0.08332132291218736,0.001988507893294145,0.3899500371915976,0.08306155157173278,-0.310828569391901
B0.080Hf0.303Nb0.035Si0.143Ta0.160Ti0.279,0.30272923814076363,0.0,0.16032987957163705,0.03507845462984804,0.27897582315018526,0.0,0.08000678034208407,0.0,0.14287982416548192,2353.0567879287546,0.3342142843630985,1.1035918589039257,-0.001432995028185946,0,0.0,0.0,0.0,0.020414644153559033,0.02570567028345564,0.0056241244063626695,0.0012304979792183072,0.07782750990232344,0.0,0.0,0.0,0.010619273845249239,0.0,0.04853654229392207,0.08371801756601144,0.0,0.09164499162528718,0.04325390031530261,0.012827477457160757,0.0,0.01637281919978569,0.0,-0.2173822185999336,-0.02237860850877313,0.05135712458916941
C0.074Hf0.082N0.028Nb0.024Si0.123Ta0.516Ti0.139Zr0.015,0.08189380335398655,0.014688662805988772,0.515556685091056,0.02411518834679395,0.13875936499978028,0.07443636864916336,0.0,0.02752827178149714,0.12302165497173409,2802.239281278701,0.31958141353366454,1.1588568069783567,0.3349509926064853,0,0.0007578057472759717,0.00554077297767415,0.038376167470978474,0.015134327591984386,0.2657986955420783,0.012432746564419552,0.0005815423090013468,0.01925416137514225,0.006095877336539434,0.00040435350183002733,0.0018070236077144942,0.001974884492316692,0.002038189523654893,0.04222089778668011,0.1293754914313512,0.0010933707195898345,0.006706595027781419,0.010074711220537174,0.0,0.0,0.03468132877863067,0.00757283830467586,-0.04150539152335188,-0.23501826526735903,-0.16850194737125992
B0.018C0.028Hf0.051N0.030Nb0.046Si0.092Ta0.276Zr0.459,0.05108849619602284,0.45889485134426505,0.2759061157879701,0.04639220568547885,0.0,0.027595075872947388,0.01773207252956787,0.030133719947631955,0.09225746263611596,2462.6328152198103,0.2963346863661026,1.0859152953495552,0.5442629129187138,0,0.000908041077882312,0.000761488212433723,0.0076136501989792415,0.008511439412054332,0.07612418472920475,0.012799893273517052,0.0021522367483637764,0.0,0.0014097909287640344,0.01382820893581828,0.042336474601799526,0.0023701080236876956,0.0,0.014095628546893148,-0.09456757218531765,0.012663238240549907,0.0026100344435710404,0.00471329502893993,0.004892387256503637,0.008137156787481774,0.03626278638381698,0.1266118959894941,0.05748145331301911,0.06913094804634978,0.1129536302130179
B0.108C0.041Hf0.015N0.017Nb0.533Si0.176Ta0.094Ti0.016,0.014822546092210712,0.0,0.09442116387168654,0.532859627707952,0.01604088089352218,0.04134953446364318,0.10754271351586289,0.01719715912630498,0.17576637432881748,2556.8335830618653,0.5473231379726244,1.084309910504231,-0.009195233635635125,0,0.00029574228201545465,0.001709784000360015,0.0039042711696096032,0.030893818344697985,0.008915356186883884,0.050313226228418426,0.28393938284105724,0.00025730985984016494,0.0006129053804788064,0.0,0.0,0.007898336392379359,0.0,0.0013995620535682547,-0.07925773975507439,0.0,0.00021970787265571104,0.0026053051849496585,0.01015430817608713,0.0,-0.1205922869383733,0.0,0.12615322284609656,-0.02076411038424207,0.1231147141772352
B0.335Hf0.024N0.026Nb0.024Si0.143Ta0.250Ti0.114Zr0.084,0.023832817199291027,0.08433893681193974,0.2500992577747229,0.023718304882292738,0.11350113283613582,0.0,0.3351302345606275,0.026368877428075522,0.14301043850691475,2379.6225732444013,0.8303254154963631,1.1368603703919578,0.3848554904044572,0,0.0006953176968168708,0.0,0.0,0.020451985521940046,0.0625496387394673,0.005931930446736001,0.0005625579864893916,0.012882507155086148,0.0,0.0022239230872082454,0.012061348336682477,0.0005652740245367347,0.009572564870350438,0.005960569892223337,-0.001997786888260751,0.0,0.0005680031756548223,0.0034083416385257497,0.08381582292148174,0.028264527676379308,0.034002509075645976,0.021093105498175384,-0.033712335953833106,-0.033121417590037755,0.18532778892838908
B0.019C0.050Hf0.166N0.015Si0.429Ta0.037Zr0.285,0.1655456294671695,0.2848843130010716,0.036781900160623486,0.0,0.0,0.04955643301775737,0.01871901261992358,0.01529791372222804,0.4292147980112264,2112.046402173746,0.8141796915942547,0.9594561078243266,0.03185947483573659,0,0.00023402616425273294,0.0024558400534434727,0.0018227797715757769,0.1842253428318179,0.001352908179426074,0.0,0.0,0.0,0.008203850898072266,0.004358135641106601,0.12227656286132195,0.0,0.0,0.006089082815088998,-0.10740840939631513,0.014117850375047428,0.02740535543568138,0.07105463391339249,0.0006885208532914802,0.005332753050285318,-0.04780708718833086,0.010478586358133226,0.06333935807573397,0.13846917987176685,0.016639180114077584
Nb0.185Si0.085Ta0.214Ti0.443Zr0.074,0.0,0.07368124846004141,0.21418898573111805,0.18485476556656502,0.442692814513561,0.0,0.0,0.0,0.08458218572871451,2371.782965381564,0.101303380030595,1.029328661011738,-0.16922438146465169,1,0.0,0.0,0.0,0.0071541461426467565,0.04587692160852509,0.03959385474426617,0.034171284352669716,0.19597692802193814,0.0,0.0,0.006232121041970783,0.0,0.032618159257648716,0.0,-0.10998902298539198,0.0,0.0,0.0,0.0,0.0,-0.021638363170311644,0.015781711875058776,0.04502351304057958,0.1952154613603848,0.09396214907606
B0.118C0.028N0.097Nb0.544Si0.140Ta0.025Zr0.049,0.0,0.048748717794229894,0.025021432169944985,0.543694168702523,0.0,0.0275509334997788,0.11780351777522197,0.09735491078572965,0.13982631927257175,2310.5903343868076,0.5134436317713722,1.0791785778383682,-0.07996048201535011,0,0.00947797865409738,0.0007590539367092338,0.0006893638137833802,0.01955139956131517,0.0006260720678351578,0.013604006763384803,0.2956033490811275,0.0,0.0,0.004745927071775963,0.006816353778424489,0.0,0.0,0.0,0.05602298970078455,0.0013430726821483114,0.0,0.0,0.0029476127293936246,0.00574277044319184,-0.14031137123374016,0.0012197627356601134,0.03206834502727488,0.12565171161924443,0.10279853965287736
B0.025C0.068Hf0.078N0.414Nb0.051Ta0.111Ti0.239Zr0.014,0.07810390794076692,0.014007750270210548,0.11096557012371783,0.05127540085544803,0.23854994150579717,0.06839981463963116,0.024756947486462212,0.4139406671779661,0.0,1561.3301132729905,0.17356511479630096,1.2419644497452027,-0.22845667625344301,1,0.17134687594373973,0.004678534642735901,0.007590024427843292,0.0,0.012313357752881738,0.005689804089246959,0.0026291667328868806,0.056906074592419253,0.005342292825779273,0.005798377492513289,0.0,0.004004809188039834,0.0033415480075865405,0.008666844673537573,0.04129999546928581,0.0009581275220006447,0.0061002204356197945,0.0,0.0027471687923582224,0.0003467891378430794,0.08023439923502819,0.0015543779948845758,-0.05212759357327143,-0.02860297022005863,0.09307080385264302
B0.029C0.038Hf0.043N0.166Nb0.037Si0.129Ta0.053Zr0.504,0.04263927646145231,0.5044990091680447,0.053332910931437695,0.03696038984425508,0.0,0.038432580614422604,0.029156339556542538,0.16556095576079893,0.12941853766304626,1965.6510071961463,0.3692126994469601,1.0909153130714027,0.45182239364125,0,0.027410430072429222,0.0014770632526840922,0.0020497213987742996,0.01674915789084132,0.0028443993884206663,0.0019712051795548703,0.001366070417439314,0.0,0.0016387374299454182,0.08352533813823754,0.06529152401898411,0.0015759642806922466,0.0,0.002274076733699584,0.09354919066305356,0.019389198839747206,0.001818107897156161,0.005518312806651508,0.0015549924606558369,0.014709344417242778,-0.036347909026245455,0.026906400720957898,-0.08567044106725512,0.12939783632827012,-0.06302647643441803
B0.033C0.131Hf0.121N0.391Nb0.011Ta0.139Ti0.173,0.12149731052538752,0.0,0.13918272637534185,0.011470602417807237,0.17304759410484655,0.13141407684185025,0.03282022315686444,0.39056746657790203,0.0,1768.6120597165614,0.1868800512407073,1.2258302937215506,-0.1356576792196904,1,0.15254294594908063,0.017269659592195723,0.01829056949894739,0.0,0.019371831321273278,0.0015965097176779991,0.00013157471982740523,0.02994546982547572,0.015966456901461416,0.0,0.0,0.0013936473438695867,0.0,0.016910326926194954,0.07757000083680843,0.0,0.014761596464902441,0.0,0.0045680081392195215,0.0,0.19161212372320435,0.0,0.09038099401733748,-0.04928563784735637,-0.11024240554036134
B0.116C0.274N0.188Ta0.019Zr0.403,0.0,0.40314452776538245,0.019006501353896185,0.0,0.0,0.27432637454007214,0.11563883038460089,0.18788376595604828,0.0,2312.988941576779,0.329100495606117,0.9273376420026762,0.41385719895412953,0,0.03530030950982713,0.07525495976829993,0.005213984609105313,0.0,0.0003612470937156575,0.0,0.0,0.0,0.0,0.07574431210113272,0.0,0.0,0.0,0.0,-0.09339413237682329,0.11059317671754682,0.0,0.0,0.002197889586267888,0.046619161666741085,-0.1995680473246801,0.00766236701278858,0.09190328958593716,0.33968698542252557,0.06684388998477243
B0.332C0.153N0.127Nb0.049Ta0.325Zr0.014,0.0,0.013754274650464113,0.32483083292260084,0.04870639982028,0.0,0.15348807484727145,0.332153998599617,0.12706641915976655,0.0,2654.7991911805107,0.6428531555221559,1.03328029945656,0.2794747532077393,0,0.016145874878085487,0.0235585891203216,0.049857659196325683,0.0,0.10551507001719063,0.015821340422282767,0.0023723133834529717,0.0,0.0,0.0017477064279744245,0.0,0.0,0.0,0.0,-0.08242141808020559,0.0021111171370203643,0.0,0.0,0.10789386002368598,0.004568537322989005,-0.0587064572662489,0.004467812490956472,-0.2761004708166763,0.06322661776611467,-0.0871963856771986
B0.073C0.056Hf0.416Nb0.121Si0.042Ta0.066Zr0.226,0.4157376601944229,0.22636159696625888,0.065578360366411,0.1210722510472173,0.0,0.055638081185846115,0.0734363130828406,0.0,0.04217573715700322,2550.382768441928,0.23974796639881266,1.111597242672037,-0.12960308504404727,0,0.0,0.0030955960780428035,0.0036486541381010483,0.0017787928047366221,0.004300521348346865,0.007939719709546999,0.014658489973640412,0.0,0.023130845689911004,0.0,0.009546967216088432,0.05033429436484189,0.0,0.027263394098118385,-0.058057567413852276,0.012594324909366489,0.17283780210393343,0.0175340422826275,0.004815833003327104,0.016623161104745966,-0.17124015200477427,0.014844422378969612,-0.04444304901496836,0.30813974472667516,-0.11205941560035042
B0.102C0.016Hf0.024N0.277Nb0.137Ta0.093Zr0.351,0.02353623804484074,0.35118651599422585,0.09287716721691837,0.13687966702752746,0.0,0.016393612686567128,0.1022942147248061,0.2768325843051144,0.0,1882.3026015358953,0.30076231486660865,1.178020084339935,0.10177272275346039,0,0.07663627973304829,0.0002687505369171747,0.0015225923067796895,0.0,0.008626168190239416,0.012712995723111777,0.01873604324556679,0.0,0.00038584397060596504,0.09721987079579095,0.0,0.0032216324266584246,0.0,0.0021859791165478692,-0.027196460951087905,0.00575721572395425,0.0005539545013034087,0.0,0.00950079688631917,0.03592434887556989,-0.051553967235422646,0.03261720877032269,-0.015309106220584727,-0.06149569865789646,0.17441649740749832
B0.053C0.146Hf0.030N0.043Nb0.223Ta0.035Zr0.470,0.029888577835901674,0.47019425848291174,0.03526385411509457,0.22271759058798757,0.0,0.1458161867130264,0.05302699148383997,0.04309254078123809,0.0,2511.5971558040997,0.2268614800051594,1.0508016736714456,0.5663210563794131,0,0.0018569670709826676,0.021262360307528178,0.005142040735867554,0.0,0.0012435394070506721,0.007853880623360152,0.04960312515731845,0.0,0.004358238446306661,0.020261865258778877,0.0,0.006656712041713549,0.0,0.0010539864485128855,0.044680997550395826,0.06856193378633725,0.0008933270850527528,0.0,0.001869936091848495,0.02493298694032381,-0.022425750317579006,0.016580861736896466,0.09713286580070442,-0.17391957753674148,0.06630694243943815
B0.230Hf0.388N0.117Nb0.018Si0.027Ta0.073Ti0.134Zr0.012,0.387891448636948,0.012085830348625535,0.07262441467305168,0.01808470138895186,0.13430042740630135,0.0,0.23030185542314996,0.11748555320877098,0.02722576891420061,2144.0682554251134,0.49940584240107555,1.0881078086657103,-0.21439328964083404,1,0.013802855212770956,0.0,0.0,0.0007412424929694522,0.005274305606603365,0.0013133908529095535,0.0003270564243275573,0.01803660480151522,0.0,0.0014199104644956244,0.0003290460242079114,0.007014901019927162,0.0016231321813804575,0.02817038941394044,-0.19109025412269676,0.0,0.1504597759256701,0.01056064294438406,0.01672553744822404,0.002783389153617876,0.02604848981601654,0.0008777263549067337,-0.16598531699580543,0.06852124113515358,-0.017965677976847345
Hf0.354N0.418Nb0.028Si0.070Ta0.015Zr0.114,0.35381782860598443,0.11440300295938047,0.015420284227429828,0.02809189832291623,0.0,0.0,0.0,0.4179375494809473,0.07032943640334173,1442.3987922999665,0.2446974619028471,0.9901705050591698,-0.4853019877099862,1,0.17467179526613927,0.0,0.0,0.004946229624811689,0.00023778516565472113,0.00043318505662742757,0.0007891547513850637,0.0,0.0,0.047813310710105035,0.008045898720983064,0.009939414466034316,0.0,0.005455971481836332,0.04781043379634474,0.0,0.12518705583945378,0.024883808475313046,0.0,0.0,-0.05697410132538534,0.0017641268221051426,0.3452957043063206,0.026322509720688787,0.016450517530058065
B0.205C0.018Hf0.460N0.018Nb0.035Ta0.108Ti0.046Zr0.110,0.45960152771883545,0.10997893779753609,0.10760803734809346,0.0350362315364846,0.04632273916324883,0.018477398840541583,0.20484973062367764,0.018125396971582317,0.0,2489.294558866853,0.44370428950212415,1.0357288198183072,-0.24180161645273945,1,0.0003285300153774454,0.00034141426791244744,0.0019883166245286176,0.0,0.011579489701908677,0.003770180111714485,0.0012275375202781581,0.0021457961635863872,0.00849224073538315,0.0019934119060933007,0.0,0.016102705539679164,0.005094525649046433,0.04945681836000926,0.06898094896842437,0.002032124697744188,0.21123356428148746,0.0,0.022043477463699588,0.022529155782103467,0.1468399952123371,0.01183461764602091,0.07578005038648011,-0.10356563674995901,0.2195977822822041
C0.113Hf0.315Nb0.013Ta0.272Ti0.049Zr0.239,0.3153328547879311,0.23851745321554696,0.2715063291799468,0.012726178157722982,0.048511706366967895,0.1134054782918842,0.0,0.0,0.0,2810.0721062277908,0.06899178152271845,1.0774684383353486,0.14224372304288968,0,0.0,0.012860802506611018,0.030790305119925625,0.0,0.07371568678476964,0.003455237916093385,0.0001619556105021055,0.0023533856546349135,0.03576047321837059,0.0,0.0,0.004012982089014601,0.011570888653789616,0.0856148658733044,0.016618881559477647,0.027049185862871215,0.09943480930870645,0.0,0.0,0.0,-0.06258492946521729,0.06475899816790286,0.02143920187264852,0.01164114072034695,0.0015394671252907943
B0.318C0.023Hf0.077N0.045Nb0.012Si0.059Ta0.382Ti0.037Zr0.048,0.07686325103235261,0.04830485103640111,0.3819281499040513,0.012138138421402057,0.03666717556529434,0.022714017286271624,0.31781570883990545,0.04477483337455345,0.05879387453976805,2603.2425264454105,0.6878722684534904,1.127730637296741,0.35217242288541906,0,0.0020047857037190256,0.0005159265812810462,0.00867512259903436,0.0034567196833979862,0.14586911168913147,0.004635896750565369,0.00014733440433711682,0.0013444817639361184,0.0017458732126278925,0.002162841656337485,0.0028400293514963515,0.0009329767805496705,0.0017712024536071097,0.029356239262397093,0.07172958951190077,0.0010971972214515904,0.005907959359262455,0.004519088337914837,0.12138276568766972,0.015352040472539859,0.2013908448820785,0.018448982387723467,-0.1657497571345955,0.025934057523463217,0.0037458525857277172
N0.013Nb0.015Si0.038Ta0.275Ti0.263Zr0.396,0.0,0.3961502941318004,0.2749982064824585,0.014958368003096776,0.26294502275074805,0.0,0.0,0.012870620632480676,0.03807748799941565,2368.0605765556443,0.1859732955902557,0.9440493735154056,0.26041263100645007,0,0.0001656528754652373,0.0,0.0,0.0014498950923456427,0.07562401356856888,0.004113524372756207,0.00022375277331606943,0.0691400849893914,0.0,0.005098700149216039,0.01508440807076861,0.0,0.1041657481032018,0.0,0.08598002188903495,0.0,0.0,0.0,0.0,0.0,0.12711761344186095,0.10894062038374351,0.09789262927509786,-0.031200174505413847,0.003625217019310937
B0.118C0.200Hf0.027N0.020Nb0.088Si0.021Ta0.158Ti0.208Zr0.160,0.026584526696587122,0.1598966504873389,0.1581499868002487,0.08809475238552023,0.20787066043604946,0.2000887546618271,0.11773629769028998,0.020462922003862457,0.021115448838276037,2686.6565624802984,0.3312355131768291,1.3529956191802968,0.3793450309651899,0,0.0004187311769361583,0.040035509742120834,0.03164403390864615,0.0004458621796418529,0.025011418324918835,0.0139321839269412,0.007760685397866122,0.04321021147011938,0.005319264839994214,0.0032719526876012718,0.0033762895427771095,0.0023419572966220945,0.033237822338315307,0.004204342546156112,0.0789356398380637,0.031993521670609065,0.0007067370596815534,0.0005613442133515688,0.018619993925629512,0.018825639641457583,-0.04223694268149539,0.025287653163976624,-0.04775350640821359,0.10367544599848875,0.08017283261124637
B0.333C0.112Hf0.163Nb0.067Si0.049Ta0.203Ti0.051Zr0.021,0.1633997846021918,0.02087457072046192,0.20281071523504857,0.0672925938974182,0.050728857205122484,0.11246910090460836,0.332976162468658,0.0,0.04944821496649071,2735.4479483347013,0.6315859251257813,1.1770700855584868,0.42840493610515096,0,0.0,0.012649298658290977,0.02280993879630647,0.002445125963372276,0.04113218621415196,0.013647659098357048,0.004528293193442844,0.002573416953337707,0.01837742686221518,0.0,0.0010322102603186139,0.010995595348160898,0.0010589431172965435,0.033139227184423393,-0.02904397996609662,0.0023477442007000153,0.02669948960804267,0.008079827674487458,0.06753113366649027,0.006950734451680021,0.01514187289658489,0.004233586618041485,-0.04605945800048264,-0.04840053872842205,-0.0004715032795345169
B0.050C0.135Hf0.103Nb0.070Si0.052Ti0.236Zr0.355,0.10330972123562308,0.35452841621688347,0.0,0.06966645675918035,0.2358019225867518,0.1352999903105999,0.049665462856073726,0.0,0.051728030034887656,2394.9683842555633,0.21715893252018223,1.1399252190032299,0.3558747037768557,0,0.0,0.018306087378048425,0.0,0.0026757890912902393,0.0,0.0,0.004853415197378745,0.0556025466956085,0.013977804282170578,0.0,0.0183390565622881,0.007197222227264511,0.08359848215557728,0.0,-0.04916611230531501,0.047967691278976654,0.01067289850178215,0.005344008362972182,0.0,0.01760781788704227,0.09383783900350401,0.0,0.07666390848076986,0.028057387908112325,0.007794805267236998
B0.167C0.139Hf0.182N0.097Si0.135Ta0.169Ti0.111,0.18159069331415043,0.0,0.1686606144940725,0.0,0.11144756241163147,0.13909054182484895,0.16661105827362616,0.09734564967229165,0.1352538800093788,2426.3800706212455,0.5843085038218553,1.3151111592093845,0.09049370237592613,0,0.009476175510120534,0.019346178825130057,0.023459096254492516,0.018293612057591436,0.028446402881518135,0.0,0.0,0.01242055916749449,0.02525754792341516,0.0,0.0,0.0,0.0,0.03062719792076927,0.00623988263968249,0.0,0.03297517989831383,0.024560845844332005,0.028100723469937507,0.0,-0.08613664255361957,0.0,-0.009723411267722068,0.0011211603873547624,-0.09281276307048186
B0.042N0.059Nb0.093Si0.025Ta0.177Ti0.063Zr0.542,0.0,0.5415143415501575,0.17743529606129307,0.09329173071947147,0.06266841969660918,0.0,0.04152222019249272,0.05858559871608086,0.024982393063895138,2280.695847741292,0.21389706091376856,1.0178830142198254,0.4824314604437585,0,0.003432272376921655,0.0,0.0,0.0006241199631989558,0.031483284288358726,0.016553245860279852,0.008703347020634376,0.003927330827270353,0.0,0.03172494191306028,0.013528324130342398,0.0,0.03393584802799824,0.0,-0.057975904541849664,0.0,0.0,0.0,0.007367507432977148,0.022484877727238353,0.05971016262087334,0.09608375751438838,0.0941830848716913,-0.014404619399671447,0.08037934590551099
B0.017C0.039Hf0.097N0.102Si0.117Ti0.052Zr0.577,0.09677001619709749,0.5773953911491064,0.0,0.0,0.05180294437921469,0.03893467620604777,0.016682326286563215,0.10165565732203917,0.11675898845993132,2008.6875417368944,0.34079650744631695,0.9356600435457482,0.45565427335894393,0,0.010333872665575856,0.0015159090112697824,0.0,0.013632661386186375,0.0,0.0,0.0,0.002683545046356011,0.003767709247087989,0.05869550802197833,0.06741610181199605,0.0,0.02991078133251207,0.0,0.13207498318454997,0.02248070259725476,0.00936443603478651,0.011298769204424273,0.0,0.009632298311507187,0.07772530880261204,0.0,-0.06895287121927086,0.08796957187987756,0.08170177994018733
B0.189C0.185Hf0.356Nb0.184Si0.058Zr0.028,0.356139595551689,0.02769405049955705,0.0,0.18432457798271637,0.0,0.1849477813450224,0.18887145372260017,0.0,0.05802254089841497,2759.6035771772135,0.44469185147119406,1.046028192265097,0.05000182438324818,0,0.0,0.034205681824446214,0.0,0.003366615252308238,0.0,0.0,0.03397555004850649,0.0,0.0658672280463985,0.0,0.0016068791777533184,0.06564528065300036,0.0,0.0,-0.0001495304374925753,0.005121953196350086,0.1268354115197206,0.02066412424844284,0.0,0.005230615577318441,-0.00201195308000034,0.0,0.24174355667355965,0.02206720674183398,-0.05924300232876689
N0.455Nb0.040Ta0.012Ti0.023Zr0.469,0.0,0.4687537338815201,0.011891256615352976,0.04049883968699104,0.023394951305537204,0.0,0.0,0.4554612185105986,0.0,1377.9315061835246,0.15018904852131318,0.7391171803836594,0.17376974324817673,0,0.20744492156715927,0.0,0.0,0.0,0.0001414019838921759,0.0004815820953420519,0.0016401560159926007,0.0005473237465884569,0.0,0.21349914681507,0.0,0.0,0.010966470778446907,0.0,0.13511053299786363,0.0,0.0,0.0,0.0,0.0,0.30139990246987913,0.005574070938990035,0.11954594827012448,0.07814896462445617,-0.04837560729617722
B0.206C0.039Hf0.010N0.078Si0.229Ta0.174Ti0.013Zr0.251,0.010245812333334853,0.25073070316024587,0.17425531758797058,0.0,0.013437432737311569,0.038565860794300674,0.20560039625916765,0.07824052251363867,0.22892395461403017,2201.321339540955,0.7848616215044572,1.1761678399008673,0.3165899645444399,0,0.006121579363207199,0.0014873256188053779,0.006720306320764327,0.05240617699612655,0.03036491570768449,0.0,0.0,0.0001805645985697727,0.0003951385721719209,0.01961730122546967,0.0573982641106,0.0,0.003369176958894637,0.0017853872820920106,-0.10714142952244224,0.009669645394935167,0.00010497667036991658,0.0023455118775802183,0.03582696234635386,0.05155033192408629,-0.0039040785808933873,0.04369115830824382,-0.2052347999851111,-0.05255825535535502,0.057210107480477015
C0.261N0.111Nb0.248Si0.022Ta0.168Ti0.190,0.0,0.0,0.16750087883527667,0.2482059836867673,0.19029889261257155,0.2613898947594932,0.0,0.11065360159491035,0.021950748510980857,2687.264038175835,0.1646088560222944,1.2364729835605144,0.049088452826703155,0,0.012244219545925146,0.06832467708237894,0.04378303709087559,0.00048183536019232834,0.028056544410590037,0.04157472039970787,0.061606210337915794,0.03621366852957104,0.0,0.0,0.0,0.0,0.0,0.0,0.05909156452636654,0.0,0.0,0.0,0.0,0.0,0.12031314333079339,0.0,-0.025515360026467395,-0.06011044253005676,0.12381322052986013
B0.287C0.043Hf0.034N0.137Nb0.111Si0.085Ti0.109Zr0.194,0.03386553818924538,0.19363118855164071,0.0,0.11112624985662599,0.1094756732140893,0.042860860946815627,0.28676391479046404,0.13710199470627793,0.085174579744841,2026.4598140488345,0.6879055678796403,1.2506901980739729,0.21412029010538303,0,0.018796956952440262,0.0018370534011022649,0.0,0.007254709034710278,0.0,0.0,0.012349043407197268,0.011984923025678069,0.0014515061232183203,0.026547222187777348,0.016492455110380066,0.003763350258347191,0.021197904721935126,0.0,-0.18610357165055144,0.008299199447478511,0.001146874676847237,0.0028844829831018385,0.0,0.05552643765459897,0.16057992419400752,0.0,0.0745187011145863,-0.040038397850827426,0.005894850914680533
Hf0.034Nb0.101Si0.268Ta0.035Ti0.073Zr0.489,0.03447901356466183,0.48868562895489925,0.034978447848991054,0.10144083504669543,0.07285924659189252,0.0,0.0,0.0,0.2675568279928599,2113.1569826694795,0.3806125331191518,0.9369111970859584,0.4569940554725691,0,0.0,0.0,0.0,0.07158665620560083,0.001223491813924587,0.0035482429584389403,0.010290243014970873,0.005308469813938202,0.0,0.0,0.13075117676886855,0.003497579927585635,0.0356052667459391,0.0012060223778561788,-0.12922746546597624,0.0,0.0011888023763921343,0.009225095501683708,0.0,0.0,-0.12400347862466235,0.017093464786950337,0.08932794633394246,-0.06945587495017108,-0.13512082136547
B0.021C0.213N0.087Nb0.013Si0.184Ta0.134Ti0.114Zr0.236,0.0,0.23585634103025419,0.1335681867845231,0.01261448709211232,0.11351983127765071,0.21277051978469005,0.020575861014646875,0.08702897768742557,0.18406579532869718,2415.2939535530395,0.42764098369425196,1.295341318355202,0.35107692132733126,0,0.007574042957318418,0.04527129408944718,0.028419372528841545,0.03388021700998584,0.01784046052090525,0.0016848941681102138,0.00015912528459706833,0.012886752093306284,0.0,0.020526336240959828,0.04341308499505017,0.0,0.0267743720395185,0.0,-0.018188599274427765,0.050183276275522305,0.0,0.0,0.0027482804472567404,0.004852947292461665,-0.030907763888435538,0.031502903813043166,0.08079881379846893,0.020372613964658837,0.05474006423536459
