Formula,shap_R_16,shap_R_14,shap_R_35,shap_R_17,shap_R_11,shap_R_33,shap_R_12,shap_R_13,shap_R_22,shap_R_31,shap_R_32,shap_R_20,shap_R_28,shap_R_19,shap_R_64,shap_R_29,shap_R_09,shap_R_25,shap_R_36,shap_R_30,shap_R_62,shap_R_26,shap_R_66,shap_R_58,shap_R_68
C0.268Hf0.067Nb0.459Si0.107Zr0.099,234.46363493776627,206.80784078184627,-42.444550367609395,18.891873050143342,-15.632016360844535,-9.236535292591935,27.67564213303037,6.050991907244498,7.876750362491683,5.820515752448355,0.3390636759558875,5.952252308206647,2.7579704300964485,-3.36255346429939,-1.312941743821256,1.1963381876441224,-0.18203583725663944,-0.8579554849015399,-0.2914237501524004,2.5658421133837206,0.24167682401590643,-0.2726467106282163,0.9679730636868993,2.354675338580146,-0.7973436036446805
Hf0.032N0.477Nb0.119Ta0.186Ti0.172Zr0.014,-849.6294005168419,-51.13835709382188,-35.93269693611956,16.767121478556298,10.880612641698395,11.597064278325155,-1.2642482511099946,-3.6341082187289633,-4.706298405598426,-1.7977270930795324,1.6986136946250818,-1.0338394605763406,1.6581530964250353,0.31152027003461097,-0.18929885063120988,-1.068393085875237,-0.3266789655942931,0.32448138697119344,-1.6569719183782878,0.6259635614466004,0.07125756631569408,-0.3032006678443387,4.40156958146304,0.08126466285565204,-0.24006987503587757
B0.068C0.064N0.033Nb0.702Si0.123Zr0.010,225.73189668449285,-72.03720101709662,-46.731633023419704,34.5870744211775,-26.618509783119393,-16.721466819348144,39.93922447426308,10.162234291663582,-5.9951822858409525,7.105182790305827,4.078245341540048,-4.728727481860165,5.1557360608660066,-1.449230526577986,-0.5423965820429404,-0.5842764636721899,-0.8194906343015143,0.9623886636009038,-0.4356125919608081,0.6447538372440023,0.6794228104288121,-0.3048258242604264,-0.2832775672755753,0.37675987953135165,0.48121938719043766
C0.016Hf0.023N0.326Si0.018Ta0.060Ti0.546Zr0.012,-545.4747423865507,-66.03865304717579,-41.441265188302516,19.604685638467018,-16.18508618438949,-8.615778898098368,-5.718333346837692,-10.715714860766779,-5.307259136475012,-1.394942402538005,2.0538831927162726,-3.299031140985333,0.8936639946445502,-4.61721151481048,-1.7318998311957128,-6.182409299649018,-1.433259463818268,0.11549749683987531,-1.6178280720969762,0.2742546288898145,0.5655452691646564,-2.52724687787376,-1.75322229479202,0.07273145285188737,-0.6750563125382748
B0.271C0.037Hf0.029N0.013Nb0.075Si0.036Ta0.240Ti0.271Zr0.029,210.55842560423537,-77.69685214174726,-24.953510420498777,33.61598705783294,18.769940050014668,15.421571155240917,-5.2112806647433585,-9.420485184582658,-2.914206150343172,4.295563563270153,3.0286611854627807,-3.3821993663874714,2.959112540341272,0.8210209303017755,-0.6834122260034492,-0.2789230677971146,-0.6215330311452254,0.052907157388179346,1.29169684990126,-0.030588992939330154,-0.15115798558578952,0.2330696272621725,-0.37937180780177354,-0.47573523600818685,0.08074231858052874
B0.283C0.169N0.373Nb0.053Ta0.121,-612.1133068832493,44.59092267177194,103.71114705064993,17.135784299880303,-11.755479379911337,4.488885646688602,-2.087517591102406,4.540925745524223,-4.366605445503705,3.0599004678504618,2.527912141765481,-0.965038729375686,1.2728201472718699,-1.9534895299151351,-0.1949131287275463,-2.7360868891242873,-0.29803302662016234,1.4235274582871023,1.6130509085392508,0.8409169079765795,-0.16284817802501056,-1.5821556266156467,-0.048455835291603806,0.3073265197941142,-0.5449102523540817
B0.023C0.020Hf0.135Nb0.165Si0.139Ta0.183Zr0.336,223.81247197761505,-74.92291088724498,-40.316628477276254,17.88498466121967,7.214770899571059,28.676822418445006,-1.6818326433980613,8.382388403354035,-2.7989700745757955,5.797497781839913,-6.145833394101592,4.71230222038132,4.214988380661194,3.5533273105377927,-0.4847606511612006,0.5462331793661241,0.09740136437146754,-0.7800757109503061,-0.03409128691803455,-0.5854639902274267,-0.17443184216841673,0.5430843293871878,-0.28069993003787685,0.395946242173937,-0.03882996865732231
B0.023C0.036N0.094Nb0.239Ti0.591Zr0.018,11.47744863920615,-93.14922362655567,-53.330299306324456,40.16403860173472,-34.14829403306324,-14.832457804792778,1.3288910525884838,-18.619468935039983,-8.584524084134815,0.8015432606495734,4.741588311037959,-2.673387228980426,0.268151856846641,-1.9172761416275033,-0.1360499488171458,-0.5923140989983636,-2.7560226700190555,1.0825314374766228,-0.6459504007120669,0.19831469994370687,-0.11453672758031672,-0.5326534212503754,-0.21506700295172587,-0.2122120495713431,-0.7372615913790946
C0.342Hf0.080Nb0.087Si0.058Ta0.159Ti0.263Zr0.011,236.80220702487625,212.72613792527878,148.0078338341466,12.887232735887777,7.904624393830781,10.78387516116934,-2.5727019429092577,-6.314848180941218,6.232264711099329,6.147739302261971,4.006873298775767,-0.4151876486938196,1.0634476161327182,4.723033754595047,-1.225047536268702,0.086277553076758,-0.08220613939171577,-0.634158992605397,-0.1589790645157875,1.0052822835734032,8.205723296556553,-0.04551972879734978,-0.2557932680212266,0.09202404912628075,-1.6412874041958667
B0.012N0.350Nb0.145Si0.144Ta0.260Zr0.089,-566.1313157555703,-54.7541148480382,-41.70934283213341,4.595851114906518,20.124677576293827,16.205560584302066,0.1607855118722178,5.606681772950893,-3.3288576181264755,-3.1394172632188484,-2.234000442999176,-2.699006622628124,1.4136278425172686,-3.138355217000253,0.38644116726067823,-3.8170967275467556,-0.5719397286913181,1.3350060972184832,0.698148538528421,0.5793682089589963,-0.13577779864943018,2.876432730296541,-1.4276260319378782,0.1608706699912129,0.8487306276951245
B0.139C0.621Nb0.012Si0.049Ta0.047Ti0.037Zr0.094,248.3423481245207,549.0908627606315,111.90543128281796,10.084674957188705,-15.527539475033073,-6.918499241395035,-4.637346859327706,4.0614519508438836,-2.8409216942231987,5.267193256152685,0.25740784521116067,-1.6637682255202455,1.3475638885167327,-1.9010522317779082,2.5003643335527848,0.5489121867038893,-0.3410469839483984,2.1854407212735367,0.29063253525354427,-0.40887245304995273,-0.5668582685549385,-0.1326322597890958,0.44930871963968816,-1.0554823337826238,-0.6715869345781268
B0.125C0.081N0.097Nb0.017Si0.137Ta0.451Ti0.068Zr0.024,36.99244364005915,-61.84863438072655,176.14171700619016,0.6739288643364102,124.90006088735005,9.930526626841791,-2.8968659896822015,2.4176812975292354,-2.7244642760084625,-2.1090987842161737,2.230714099380467,-2.1406879041203903,0.5034452391645777,-1.040819058606772,-0.4063317752370599,-0.09800805189965414,-0.9307124286362398,1.0768765162860658,0.9981204606700309,0.2990689412353643,-0.4158082955022696,0.5782990632876985,0.03265884870601149,-0.6441835819257213,0.22425581061162686
B0.076C0.146Hf0.092N0.011Nb0.509Si0.086Ta0.021Ti0.033Zr0.026,235.11482127571634,11.93849840023637,-40.55468674422029,28.920519205413754,-19.93298939273898,11.117553961249442,30.054402886075486,8.326008371929111,6.8502796952402845,6.060841355075694,3.1475020072566915,7.675881026405085,4.618104932508189,-0.7930818395655759,-0.4680629111223231,0.5176105791815129,-0.3225359945966209,-0.5963366766753214,-0.16144979098448467,0.6057566967177317,0.16557712740562608,-0.20404470781786127,0.6992542994766312,-0.5302137632428384,0.6709834070217543
C0.219Hf0.526N0.034Ta0.060Ti0.097Zr0.065,213.27000537297715,186.83520840294673,6.1484917360057105,37.46429955006912,-15.540164784007718,-9.055330148234324,-7.436270335030551,1.5149430850020527,10.9209680402163,-0.3454018283210289,7.463403114319443,-3.184430961214921,1.6662247541961936,6.751683030930987,-1.0132335417843295,0.7975412077805313,1.1984578182035297,1.2401805567524757,-0.3565461754500317,1.7215240561725453,-0.4613854781501696,-0.22301428779190305,-0.3805825361528911,-0.09120804010423475,-0.5310732195869593
B0.554Hf0.176N0.097Nb0.024Si0.065Ti0.054Zr0.031,22.01959584259018,-90.61796338865466,-49.95341652558519,32.64689347973849,-33.19840676243392,-15.041284101061963,-7.575308599456372,5.2385189945157675,-8.237861610785245,-2.7271065771183887,5.814950946591281,-1.322875858676952,1.7847333306965112,-2.076119733540773,-0.2941542690745776,-0.7659352906667313,1.503553124391495,-0.733700422059305,-0.603173785436094,-0.824955931887809,0.6279952974064603,-0.3219941179012031,0.2124937304480631,0.21220881408401593,-0.46058692561822134
B0.349C0.228Nb0.097Si0.016Ta0.016Ti0.016Zr0.278,223.58533307107496,189.7688877277567,-47.509128721796664,35.35269732697176,-16.970344614385755,-10.000881039323096,-2.2506574900832543,5.533975987115951,-4.939282589031445,5.765520570893334,1.2113676098159663,-3.3907276198081777,2.064250304453373,-5.184935977923589,-0.9929056779691177,1.004901332746297,-0.6571945736331885,1.6039893511103491,0.198063499434899,-2.216851440009706,-1.0942999889934766,-0.2503749787565619,-0.3060315331009804,3.0386774454262397,-0.7772088653963374
B0.029N0.011Ta0.197Zr0.764,208.84184309628847,-91.81541459014548,-54.43892723988612,42.138081001353946,13.26086011860937,-21.801325327106007,-9.062055120348019,6.402297865335581,-5.437525324400581,-10.30526882515243,3.778746409910104,-5.20532100623042,4.271537583292498,-2.9436503020593383,-0.621208963724337,-0.8610376912713414,-0.6925418006601499,0.7187720913105993,0.025395623923645194,-0.896749227100785,-0.2454379946307796,0.497171414126046,0.2084658010372672,0.24192322817083645,-0.21192304932297218
B0.357C0.056Hf0.029N0.176Nb0.019Si0.022Ta0.085Ti0.035Zr0.220,-76.21050924926443,-83.4163316992487,-36.71723651518932,35.877049775890235,-31.753313242123998,-12.4054570720731,-5.1150258458207,6.922200095648747,-4.8813240529849935,-4.361884041769532,3.9568638583682265,-1.865524930675582,0.7966196999020219,-1.0803034600990855,-0.46019144456081673,1.7660207522712357,-2.0782946224596857,0.3257887584140798,1.549580546410998,-0.8112115409568776,0.15512601604022141,0.7404395012324824,0.04313546231491001,0.05425407999738749,-0.03423335712640381
C0.020Hf0.153N0.034Nb0.017Si0.520Ta0.032Ti0.126Zr0.097,152.56034652448594,-106.53610167276757,-60.726219419706695,-177.7687303717165,-43.76499932869722,-30.098334238375767,-16.49004016019598,-2.266047006808557,-5.529008972020084,-2.8642738636871625,-10.397140612954088,-2.0057493685130683,0.36189550375390367,-0.08307963230242454,-0.5171301062420305,-0.20196817683015783,-1.4794838964715673e-05,-1.206301099647066,-0.7303597974969285,0.2509269410742348,-0.25445969648116196,-0.22188539719199452,0.04914424968196641,-0.21180284320754372,-0.2328886709705012
B0.035N0.182Nb0.081Ta0.507Ti0.110Zr0.085,-67.89940916698501,-63.66728039572157,-45.7384533179183,34.62224473449692,157.46410324311188,29.30934386051922,-1.8744590811213835,-0.290989675917135,-2.559017370839443,-4.386675021430074,4.112246352839204,-1.8424152585431484,0.11499739889119434,-0.9204156642009531,-0.22672092584680958,-0.38231147487166495,-0.6454585717758758,0.4559757566486748,1.2711634021098381,0.3255187572321148,0.631326562437717,0.9455019217574815,0.237032287575864,0.6070516204175233,-0.2999181166763059
B0.134C0.051Hf0.029Nb0.254Si0.227Ta0.013Zr0.292,213.69073811428913,-80.68731483576268,-48.748027019515284,-49.65992448036814,-32.00794384527317,-14.86220642076312,17.556826476924165,6.098109322244406,-6.404477542732401,4.730317396670634,-11.57610360923621,-1.8436189304148454,2.443062344423731,-1.673707259801349,-0.4441990133216319,0.9919514984257083,-0.9501326023878709,-0.38802912154245706,-0.417324818966974,-0.6923211390779724,-0.04151965890908269,-0.11885637786279216,0.4732639260110129,0.389242247368971,-0.1843499297397804
B0.014C0.637Hf0.029Si0.017Ta0.015Ti0.128Zr0.159,262.70429342303083,609.2378840084523,5.443574411436805,45.649951362656665,-14.327885345385655,-8.77548557546278,-4.533229178625804,-0.8242688877129499,6.7288839564645135,3.302293817798029,3.303155929729408,-2.14951297255126,-0.050271808018232875,-2.4098074108086625,-10.161668302015162,0.2829208256438938,-0.32322351468048927,1.2935226264881223,-0.3007359133202796,0.6127048933728457,-0.1497997779827193,0.12061815682672171,0.41541313993555345,-0.766983643877962,-0.0661246667567888
B0.026C0.012Hf0.140N0.309Nb0.061Si0.183Ta0.167Ti0.101,-468.2129677099396,-68.78837109865793,-33.298847643416075,-15.74076336070853,8.546688102685035,9.335450839800409,-2.487971588704467,-1.0172608528104492,-1.2229936352711044,2.0771080709052114,2.1765665147775857,0.40975211812054874,1.055968434609135,3.5292499467800837,0.17763729598760453,-5.413292139462889,0.6767447479092672,-0.9751971391911335,-0.0479418421206621,0.15235080725897748,-0.17674843059505324,-3.341612553618122,0.5789041975157443,0.18073227453370344,0.026164744095694137
B0.013C0.269Hf0.011Nb0.062Si0.432Ta0.065Ti0.100Zr0.048,192.88248838891923,202.81712336763078,40.372003161008024,-102.21919575818015,-17.549632023817185,-1.042745614049043,-5.890289771185146,-0.75741335314207,-2.9989802492215683,3.7096733250469174,-7.903636090499065,-2.430006713095474,0.7177680236178291,-4.549488417021508,-1.808950992887167,0.8869132179723939,-0.45918441968899704,-0.5526543559320327,-0.23472410950642353,0.5580085496715885,-1.5980189932230244,-0.6256478530277703,-0.26679284264251124,0.48164588901633565,-1.4175024067780737
B0.058N0.227Nb0.236Si0.194Ta0.025Ti0.154Zr0.106,-213.2413366031844,-91.3194584150976,-50.799190860754955,-32.93058788195621,-33.79049836191111,7.937037918371333,3.5872080939545157,-9.545933679589469,-3.6272061264819606,-3.7191264924356906,-7.169848686992214,-1.9180698850190827,-0.08741109939444494,-1.3053952434783591,-0.5100789773279232,-1.678053110311249,-1.7616230047539552,0.5943939942734279,-0.1470663923029943,-0.07519131827472482,-0.13285057522467134,-0.16652848358168326,0.35649459445956355,-0.21896079637062288,-0.7126601588573421
B0.031Hf0.076N0.032Nb0.449Si0.017Ta0.327Ti0.047Zr0.021,236.80806864231099,-69.24966766941266,-41.95282632929073,40.34150054856502,82.36494688920752,38.75475124085445,13.688458499703335,5.861364568784192,-2.7885353281066427,5.8578451257859845,3.614937391116064,6.577130265273435,3.3831715091004337,2.5961199432797177,-0.3195455539988355,-0.48534348206119404,0.6948012896132739,-0.0344590863319962,0.7066492993256595,1.1480480242880038,-0.284265897651925,0.3558242358041557,0.4034133599022275,0.6748489803299119,-0.31560889639017836
Hf0.101N0.119Si0.040Ti0.083Zr0.658,-3.781609469682462,-92.48404404029044,-51.96102821754145,36.103947774361906,-38.77517637183825,-17.218517684172063,-8.084497374101465,-2.2843656368400542,-8.956108788353074,-8.244467087761368,-14.788277320271504,-2.658457538059233,-8.791271911664094,-2.1422313708613605,-0.7281983047386416,-1.2146137691860388,-2.36930117404473,-0.4954793824555317,-0.5507845757392582,0.4333554716135377,-0.16323008071526968,-0.6412088104385687,0.3018953445088231,0.14918213519465995,-0.6814554984232749
B0.026C0.188Hf0.062N0.063Nb0.263Si0.017Ta0.128Ti0.014Zr0.241,166.36493507908241,33.60346620007127,130.68286965504595,27.376825348658407,-6.707340483196053,15.010568690867057,8.202723288892622,4.126278045545503,3.191482686508219,-7.934145357275345,-0.006166063069025944,1.4120083271176345,1.2577966319696234,0.44977567695418375,-0.3242033966389779,0.9775128619741382,-0.39317083939176295,-0.12394529586622893,0.15536535926374725,-0.05039032939799064,-0.8224711497209007,0.4144772150196384,0.12447028214181505,-1.3814437078878832,-0.5867022555985892
B0.642C0.052Hf0.021N0.077Si0.017Ta0.140Ti0.052,123.9856808175497,-84.17449989092063,-41.570689597238825,37.33262691564033,12.493507031862725,-16.380599240986577,-8.357696640130287,5.525565032081976,-4.739568165705455,5.621179514456539,4.826402162726547,-2.928824206238029,2.398245797151887,-0.8486746672757465,-0.16476268867325763,-0.5965803378016912,-0.8711216661314967,0.47385668530784514,1.8566189002682307,0.491235256972058,0.03821273654185599,-0.31306136513723565,0.226160861150802,0.06655839541894451,-0.08386652665094468
B0.088Hf0.112N0.184Ta0.445Ti0.049Zr0.121,-47.44199451799887,-68.59970197079753,-47.3587259236089,32.974339988813966,122.96990028021897,-13.793725280138723,-3.577701963195169,5.799844097948266,-3.606162540257113,-4.964297559780711,4.980563297232319,-2.9395612571912006,0.82405866986824,3.585296022089196,-0.3174246763329346,-0.42242296045658706,0.6471563235125638,0.49408281693718953,2.048599528692959,-0.14287953447394816,0.04764829050628022,0.9401053922758276,0.23499139374629083,0.3270587542438359,-0.11886907822742382
B0.434C0.015Nb0.130Si0.265Ta0.113Ti0.026Zr0.017,218.65498513307236,-83.91127923901435,-45.463391910001924,-58.69738230769606,-30.747870739264435,29.326453294315385,-0.947257701508844,6.677084484315519,-5.07137805775325,4.841734217212758,2.1217158690562345,-3.0251427408962637,2.5034156019090443,-1.8203341736405154,-0.46606683271787597,-0.6270149117557938,-0.6957828752322827,1.043816167574953,2.2029270107914805,-0.06728455029088318,-0.29075489833553164,-0.2953651795870231,-0.3386985366908507,-0.3573584742446157,0.0885301726856734
B0.023C0.773Nb0.014Si0.019Ti0.096Zr0.075,287.457263767024,706.2508732351326,-32.76732026656721,53.690172924477544,-15.562630166787212,-8.88540362630678,-5.142964769627119,1.4774531443860277,-2.688463617090266,4.6128298652131825,3.1057734365727994,-2.0044719410284335,1.1623109793884243,-1.6862488927428452,34.87113011577946,0.5435975557752184,-0.46419050085647606,2.2043679808482826,-0.16984319435824077,0.7044854040745374,-0.07203596097665231,-0.1584616315500784,0.25291799163435413,2.849466375025202,0.4142272567001304
B0.543C0.027Hf0.124N0.085Nb0.031Si0.055Ti0.074Zr0.061,36.58209501015312,-89.01023018934691,-52.78691197018414,36.39012673795685,-35.268995645138446,-14.756122982896619,-7.709662251047093,2.6029653462334474,-6.222208839514176,-4.121868283305827,5.188226075173309,-1.315314983443362,1.650174055248916,-1.9523780909311506,-0.29200183462398455,0.012698974896801194,0.5433205541678703,-0.00405486610299117,-0.5819281660489309,-0.8175118803181377,0.03883910240187595,-0.3238946978968515,-0.47643567794536884,0.3082807659016742,-0.41912891759071425
B0.144C0.120Hf0.021Nb0.267Ta0.185Ti0.056Zr0.208,224.32937003696333,-43.747033840207926,138.54793342513162,32.23156966050466,20.086933209239792,26.569832726050997,8.024175464915963,6.198898578368326,-2.154176442942582,4.364158744256182,3.641111057515148,-1.295470690160431,1.1132658821960475,-0.5156461361532019,-0.2589343020746253,0.7537123608840051,-0.5103118519516928,0.7396020219593518,0.5071712324661093,-1.338536981923987,-0.821207450553954,0.35804454149479525,0.062441267619540754,0.5712158112802016,-0.5746591030775322
B0.144Hf0.023N0.098Nb0.012Si0.601Ta0.109Ti0.012,21.413385627877265,-105.36328216983236,-58.87251539406995,-147.1699548482127,-37.13785248466407,-17.75522000522735,-9.206262344602541,6.963837390628959,-8.123625560310929,2.399549957740254,3.87677910917758,-2.006285152941664,1.3670072557279842,-1.1449748917422289,1.7175692057169303,-0.7766489599903776,-2.0855490801411465,-1.2357856647862568,1.5296208744388815,0.37463787877993493,-0.2990526510701702,-0.968430384394937,0.1743282690278109,0.10757433976314801,-0.3760342168440202
B0.209Hf0.031Nb0.049Si0.099Ta0.431Zr0.180,245.14876254068474,-61.02249228112995,-41.68314901494949,31.814537423814958,134.62098404734388,27.81737719908018,-4.6632833172384265,5.954100681494191,-3.139739300768694,6.923344854135349,-3.4607764735206534,-2.0637228923028235,3.7310082635654913,1.4009931001775058,-0.5927026093507723,-0.4985844257272524,-0.9342509398413068,0.03202074455437254,1.1093321360592758,-0.9172334987611988,0.22615841801351605,0.23306182675422493,0.34119176283593927,-0.9238627201422225,-0.29353664630896276
B0.218C0.016N0.080Nb0.116Si0.262Ta0.085Ti0.178Zr0.044,93.38209947953668,-93.82754346550583,-51.304604763553186,-62.781297566754446,-33.762035343774144,17.844487363561353,-3.655980543012836,-6.27086736011167,-5.361525706058863,-4.634058892864433,-1.3416169016391206,-2.174439667668135,0.5088656576830829,-1.794409073660959,-0.8092056116417304,-0.530205220880953,-1.3253493120459412,0.8127966360199973,1.5019747571320994,-0.31286711737873196,0.6982396542037608,-0.06988431995831015,0.06978961900059404,0.03235221626856129,-0.08555335015326428
B0.138C0.024Hf0.215N0.354Si0.131Zr0.139,-559.0309171351639,-57.09411902706095,-42.72504491883786,7.2593198882926435,-17.42684346726174,-9.02257889204295,-5.996072709890607,4.710922660516345,0.6303841824147342,-5.184236807936672,-4.287416658168132,-2.8344793530467998,1.8002381264736973,-4.7836275942208095,-1.7178238497325755,1.1841178553218459,0.9753113700748022,-1.52516675001351,-1.4018802864622881,-0.7068416959930688,0.31928588371093236,-1.4888135466750654,0.29598530767788744,-0.27525726297818615,0.21249057660231666
C0.013Hf0.133N0.308Ta0.060Ti0.089Zr0.396,-444.57489531499374,-77.95735593924937,-41.74890503096087,20.958355052577613,-16.339525014591825,-8.946180503532261,-5.381332626750763,-0.08633877900544146,-2.1211480038045454,-4.688985497663944,2.2237053575753944,-2.7319449730878147,-1.2625041934146293,2.6763176471030485,0.2171865297922503,3.4763706522709357,0.3887967876079651,1.6285133616268455,-0.8027575810348555,0.29243115004474385,0.46260159442186793,2.754070825168998,0.7320382562991872,-0.13163281161410162,-0.39027108175583836
C0.034Hf0.028Nb0.060Si0.213Ta0.067Zr0.597,201.63021326367613,-88.20246396053311,-46.16194181204813,-49.55657147643784,-34.29213017953956,-4.489217455291044,-10.279809055881959,6.077204218663854,-6.5940650328685315,4.049637367918844,-13.115513447625577,-3.1335225224371266,2.637119365126753,-1.9535557929836382,-0.5244559270048913,0.9181676036386468,-0.9429928828088949,-0.3973711016616358,-0.8350230464721349,0.4571353243877788,-0.24414470195927976,0.5230154822663142,0.15327488024130898,-0.36502432150583247,-0.14208809397541228
B0.287C0.018Hf0.118N0.010Nb0.111Si0.142Ta0.139Ti0.069Zr0.106,223.09967063523348,-76.80238984494069,-45.73760701402943,16.016485482419146,3.9520643702041713,16.556357667246278,-3.554141630790248,6.667019986053958,-2.6156510820297765,2.714882134763284,-3.9914362867775197,1.3079869008026488,3.144636823213795,2.6304945965859674,-0.5450204206854626,-0.10871146840015206,0.11874512100149026,-0.7252316034358864,1.1034692921075098,-1.3592633143544248,-0.19946410649862695,0.5050022188723353,-0.25112926088381976,-0.5317278668075345,-0.2779627755980848
C0.867Nb0.041Ta0.058Zr0.034,268.4130221037596,630.2750377457747,134.5267191223192,41.61678027573823,-15.701482772838416,-5.627668714741113,-3.598091271609208,4.492124378023926,-2.994520153663144,5.75801347193269,2.6543230029770255,-1.7154735310560834,1.7395453411948758,-1.507750048933736,36.34330429814438,1.5302275990475873,-0.42284074345280526,1.8983593223749264,0.7061285457048901,0.5821877888390227,-0.6339164199891477,-0.13198407823781277,0.3853168469147546,-0.5917799799120359,1.1992422787926476
B0.080Hf0.303Nb0.035Si0.143Ta0.160Ti0.279,220.7000730738379,-85.01301536229234,-49.407442331517565,15.862950438095,5.98811018806904,9.860227906415023,-6.993766342552893,-13.798306125468836,-3.672782544741883,4.798240192055613,3.4537540506761357,0.6472618169840773,4.72537134413617,3.837487976645581,-0.5838702116206326,-0.627613064400932,1.3510251560146678,-0.7615360714917229,0.5290814807593394,0.30241976247251007,-0.1453780341605228,-0.24275820701810474,-0.4680500860991696,0.3708468525090817,-0.0718033509136306
C0.074Hf0.082N0.028Nb0.024Si0.123Ta0.516Ti0.139Zr0.015,232.8467190012005,-53.5694034368582,138.0110392399765,15.83671378249375,156.39336149019118,15.417024923860001,-3.9052883455097334,-2.961277468766434,0.48086929597446953,3.840983091439117,2.432307226510598,-2.210190583357666,1.8085882787870025,2.5840200727168527,-0.26615982946962696,-0.23735823321358956,0.014876076521875448,-0.5262402864350265,-0.3013993100603757,0.45511473723468254,-0.794176652231849,0.4403453877816249,-0.23689461038695014,2.770812581625321,2.0896857913370703
B0.018C0.028Hf0.051N0.030Nb0.046Si0.092Ta0.276Zr0.459,205.95660769629254,-69.19535500175031,-36.23202356478633,26.92500279234129,41.42865694147588,14.878544673210223,-6.106001491463008,5.3370463092605505,-2.7530470996591117,-9.741678434467707,-6.0637912858328775,-2.709657848779278,3.707117006525068,2.211544717219729,-0.5802207564561846,1.3628813265056468,-0.6586714806365097,-0.551321613610829,0.06635610407578771,-0.3208518282461334,-0.27301265526299406,0.5356038021987474,0.20574649360977249,-0.40810098976425757,0.2187926326238556
B0.108C0.041Hf0.015N0.017Nb0.533Si0.176Ta0.094Ti0.016,238.56405688339666,-71.37865734141846,-32.399022568281225,2.4649888393083685,-26.4330450759495,41.93835463669973,33.94856588617515,8.866709146250669,-3.65212224916712,5.1361859338355655,3.780629877929903,-0.31058915864536474,3.866868802283405,-1.2673214344616452,-0.45401898123333595,-0.6011457124824299,-0.6410823888495988,-0.05725287956838161,0.44901651739113063,0.6071557105782489,0.014853548830260018,-0.2001303859035238,0.2974442184502684,0.47507179112447356,0.24625734139400254
B0.335Hf0.024N0.026Nb0.024Si0.143Ta0.250Ti0.114Zr0.084,214.53085892201852,-80.980478100434,-50.759910643097896,14.968642607031825,23.1919532206889,10.134630635520322,-7.490113011995788,1.037005002400436,-3.4027719242358225,-2.294270386344463,-1.6923500330553598,-4.269488789397698,2.072430023187308,0.3853815597448868,-0.5029675818127739,-0.6192083680666322,-0.817643509558557,-0.20980426133926072,1.2215882560618956,-1.271846790580655,-0.27987299509274505,0.40934368914709085,-0.06128826468580048,0.35363917952317747,0.49794571266695403
B0.019C0.050Hf0.166N0.015Si0.429Ta0.037Zr0.285,174.7202115217104,-96.59025689780556,-55.14288846322811,-158.5035619369436,-39.71976802527223,-27.414154947961897,-17.322766940073922,4.649978185977603,3.583231584327187,-4.936051073863657,-11.745081457015832,-3.020213081831063,1.9680122495825545,1.3251279871376214,-0.33307623220204463,1.1717859393840246,0.23202747179596794,-1.1719435259259425,-0.5560921549101667,-0.1124948813030849,-0.4134722137281807,0.697774169667976,0.201926711283965,-0.18729306634171872,-0.20666300916700805
Nb0.185Si0.085Ta0.214Ti0.443Zr0.074,213.47493171150296,-81.51313346656868,-51.6190366304523,26.44480345068097,10.619129424074552,27.68548225612449,-0.4635321228954347,-24.33637709486559,-3.40231895169897,3.5945195529919296,0.5529378886892343,-4.749324289043025,-1.5804978502051101,-2.8277778928172825,-0.5547247788997038,-0.6427052161770423,-0.5035838476453017,0.5410558557040308,-0.595944656865974,0.2608677593204119,-0.1339252101463384,0.4497327169215598,0.2124883624673929,-0.49409418537118854,0.1084956940748932
B0.118C0.028N0.097Nb0.544Si0.140Ta0.025Zr0.049,13.361408080430278,-82.32756946007463,-44.59403726488827,8.415276410335036,-29.265887789404204,19.05687002799464,21.243411972197116,9.40609311121129,-5.182048620713206,-3.3354182418372433,4.691239484999712,-2.323273392956317,2.7622084417152637,-1.500787581536927,-0.2502641878024857,-0.03849075453153544,-1.9050241702043242,0.7802414039812742,0.1965580853870224,0.1994653939951319,0.1544319891602619,-0.025280723257939834,0.22680369795856176,-0.22533718545925435,1.3324117071283614
B0.025C0.068Hf0.078N0.414Nb0.051Ta0.111Ti0.239Zr0.014,-693.2556287633454,-41.28041419319634,11.464989236158551,17.804863190500143,-11.336547806132506,5.100154217800192,-3.826344300537651,-4.890352156037544,2.1915457452032006,-1.292309962848183,2.2617663230307308,-0.9390697623448363,1.2832085448939174,0.7279779989487409,0.10533054716243517,-0.3177210621037043,-0.19029765808302432,0.5321864363519402,1.7228708010328806,-0.15137797322564497,-0.5633499398297573,-1.3224750639636493,-0.5773921261390678,0.5363608655855662,0.11296872861339907
B0.029C0.038Hf0.043N0.166Nb0.037Si0.129Ta0.053Zr0.504,-86.61428447052786,-88.21490670348692,-46.793465659834176,9.236249549987535,-37.96415392576138,-13.366816702465881,-5.063959614867342,9.354391842214216,-4.789100675047036,-6.25739433862371,-14.86582790166956,-1.9756841267086296,2.0599983717999946,-1.1132146309342807,-0.7590280253446493,2.07259497678103,-2.1732746429494076,-0.4032949672478608,-0.45673284195830666,-0.4092156621288395,-0.08673888204669337,0.8005183734925064,-0.0037086120946882226,0.08300824701417722,-0.3959449554322873
